<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.12.16	03:00:00	103.693	103.723	103.628	103.644	1580	0	1
2020.12.16	04:00:00	103.644	103.647	103.596	103.627	1541	0	1
2020.12.16	05:00:00	103.626	103.636	103.524	103.542	1650	0	1
2020.12.16	06:00:00	103.542	103.550	103.416	103.437	1759	0	1
2020.12.16	07:00:00	103.436	103.496	103.436	103.491	1585	0	1
2020.12.16	08:00:00	103.491	103.602	103.482	103.498	1423	0	1
2020.12.16	09:00:00	103.498	103.505	103.408	103.449	2692	0	1
2020.12.16	10:00:00	103.447	103.460	103.323	103.331	4475	0	1
2020.12.16	11:00:00	103.331	103.403	103.281	103.291	3135	0	1
2020.12.16	12:00:00	103.290	103.385	103.261	103.372	2639	0	1
2020.12.16	13:00:00	103.371	103.384	103.281	103.314	2130	0	1
2020.12.16	14:00:00	103.314	103.433	103.290	103.295	2554	0	1
2020.12.16	15:00:00	103.295	103.509	103.290	103.494	3799	0	1
2020.12.16	16:00:00	103.493	103.648	103.450	103.515	4587	0	1
2020.12.16	17:00:00	103.514	103.614	103.495	103.502	4709	0	1
2020.12.16	18:00:00	103.502	103.606	103.498	103.594	2240	0	1
2020.12.16	19:00:00	103.594	103.685	103.589	103.626	1949	0	1
2020.12.16	20:00:00	103.626	103.654	103.602	103.633	1424	0	1
2020.12.16	21:00:00	103.594	103.918	103.585	103.633	7016	0	0
2020.12.16	22:00:00	103.629	103.633	103.400	103.498	4342	0	1
2020.12.16	23:00:00	103.498	103.513	103.413	103.465	1994	0	0
2020.12.17	00:00:00	103.468	103.480	103.413	103.444	6252	0	5
2020.12.17	01:00:00	103.445	103.500	103.439	103.474	1648	0	1
2020.12.17	02:00:00	103.474	103.561	103.413	103.414	2912	0	1
2020.12.17	03:00:00	103.414	103.431	103.336	103.352	3290	0	1
2020.12.17	04:00:00	103.352	103.357	103.294	103.313	1861	0	1
2020.12.17	05:00:00	103.313	103.353	103.312	103.346	1226	0	1
2020.12.17	06:00:00	103.346	103.370	103.246	103.324	2066	0	1
2020.12.17	07:00:00	103.324	103.375	103.310	103.312	1802	0	1
2020.12.17	08:00:00	103.312	103.340	103.211	103.244	1925	0	1
2020.12.17	09:00:00	103.244	103.256	103.149	103.185	3646	0	1
2020.12.17	10:00:00	103.187	103.240	103.128	103.170	3697	0	0
2020.12.17	11:00:00	103.170	103.220	103.072	103.074	2779	0	0
2020.12.17	12:00:00	103.074	103.124	103.052	103.086	2757	0	1
2020.12.17	13:00:00	103.085	103.111	103.030	103.044	2765	0	1
2020.12.17	14:00:00	103.044	103.064	102.980	103.012	3232	0	1
2020.12.17	15:00:00	103.012	103.125	102.930	103.056	4850	0	1
2020.12.17	16:00:00	103.056	103.073	102.875	102.898	4923	0	1
2020.12.17	17:00:00	102.898	103.046	102.889	103.019	4577	0	1
2020.12.17	18:00:00	103.018	103.177	103.015	103.134	3497	0	0
2020.12.17	19:00:00	103.134	103.135	103.060	103.082	1969	0	1
2020.12.17	20:00:00	103.082	103.131	103.045	103.117	1497	0	1
2020.12.17	21:00:00	103.117	103.131	103.051	103.109	1962	0	1
2020.12.17	22:00:00	103.108	103.166	103.095	103.147	2011	0	1
2020.12.17	23:00:00	103.147	103.155	103.072	103.092	2921	0	1
2020.12.18	00:00:00	103.086	103.133	103.067	103.104	4811	0	1
2020.12.18	01:00:00	103.103	103.147	103.103	103.147	1596	0	1
2020.12.18	02:00:00	103.147	103.271	103.121	103.264	2382	0	1
2020.12.18	03:00:00	103.264	103.336	103.242	103.313	2520	0	1
2020.12.18	04:00:00	103.313	103.375	103.267	103.370	1644	0	1
2020.12.18	05:00:00	103.370	103.435	103.345	103.412	2757	0	1
2020.12.18	06:00:00	103.416	103.482	103.402	103.448	1986	0	1
2020.12.18	07:00:00	103.447	103.486	103.422	103.440	1996	0	1
2020.12.18	08:00:00	103.439	103.441	103.306	103.338	2068	0	1
2020.12.18	09:00:00	103.338	103.475	103.336	103.466	2646	0	1
2020.12.18	10:00:00	103.464	103.596	103.440	103.460	4663	0	1
2020.12.18	11:00:00	103.461	103.580	103.427	103.550	3359	0	1
2020.12.18	12:00:00	103.550	103.567	103.428	103.446	2981	0	1
2020.12.18	13:00:00	103.446	103.448	103.334	103.384	2494	0	1
2020.12.18	14:00:00	103.385	103.397	103.194	103.269	3401	0	1
2020.12.18	15:00:00	103.269	103.356	103.235	103.265	3774	0	1
2020.12.18	16:00:00	103.266	103.400	103.223	103.352	3910	0	1
2020.12.18	17:00:00	103.350	103.477	103.336	103.400	4284	0	1
2020.12.18	18:00:00	103.402	103.416	103.324	103.352	2986	0	1
2020.12.18	19:00:00	103.352	103.378	103.297	103.333	1829	0	1
2020.12.18	20:00:00	103.333	103.348	103.299	103.320	1010	0	1
2020.12.18	21:00:00	103.319	103.341	103.295	103.301	1294	0	1
2020.12.18	22:00:00	103.301	103.332	103.294	103.313	1465	0	1
2020.12.18	23:00:00	103.311	103.341	103.289	103.313	1686	0	1
2020.12.21	00:00:00	103.513	103.518	103.287	103.383	2131	0	3
2020.12.21	01:00:00	103.386	103.491	103.367	103.478	2604	0	0
2020.12.21	02:00:00	103.478	103.496	103.301	103.351	3175	0	0
2020.12.21	03:00:00	103.351	103.365	103.251	103.303	3462	0	0
2020.12.21	04:00:00	103.303	103.394	103.266	103.346	3198	0	0
2020.12.21	05:00:00	103.346	103.451	103.335	103.375	2655	0	0
2020.12.21	06:00:00	103.375	103.437	103.352	103.390	2028	0	0
2020.12.21	07:00:00	103.391	103.504	103.370	103.465	2669	0	0
2020.12.21	08:00:00	103.465	103.474	103.408	103.425	2072	0	0
2020.12.21	09:00:00	103.426	103.604	103.407	103.604	4592	0	0
2020.12.21	10:00:00	103.600	103.662	103.482	103.541	6276	0	0
2020.12.21	11:00:00	103.541	103.739	103.528	103.738	4678	0	0
2020.12.21	12:00:00	103.737	103.889	103.721	103.830	7851	0	0
2020.12.21	13:00:00	103.830	103.864	103.662	103.698	5946	0	0
2020.12.21	14:00:00	103.697	103.730	103.555	103.588	4879	0	0
2020.12.21	15:00:00	103.588	103.606	103.451	103.533	5891	0	0
2020.12.21	16:00:00	103.532	103.622	103.474	103.581	4890	0	0
2020.12.21	17:00:00	103.582	103.603	103.459	103.502	4373	0	0
2020.12.21	18:00:00	103.502	103.506	103.395	103.437	3497	0	0
2020.12.21	19:00:00	103.436	103.453	103.383	103.385	2714	0	0
2020.12.21	20:00:00	103.387	103.417	103.337	103.362	2424	0	0
2020.12.21	21:00:00	103.362	103.369	103.296	103.339	3337	0	0
2020.12.21	22:00:00	103.339	103.378	103.322	103.330	2721	0	0
2020.12.21	23:00:00	103.331	103.337	103.282	103.319	3363	0	0
2020.12.22	00:00:00	103.326	103.337	103.302	103.337	3815	0	0
2020.12.22	01:00:00	103.337	103.352	103.303	103.339	1328	0	0
2020.12.22	02:00:00	103.339	103.360	103.279	103.327	2430	0	0
2020.12.22	03:00:00	103.328	103.466	103.322	103.421	2289	0	0
2020.12.22	04:00:00	103.421	103.424	103.347	103.351	1516	0	0
2020.12.22	05:00:00	103.351	103.445	103.348	103.426	1858	0	0
2020.12.22	06:00:00	103.425	103.479	103.396	103.449	2070	0	0
2020.12.22	07:00:00	103.448	103.462	103.390	103.461	2140	0	0
2020.12.22	08:00:00	103.461	103.469	103.393	103.449	2144	0	0
2020.12.22	09:00:00	103.450	103.452	103.405	103.423	3503	0	0
2020.12.22	10:00:00	103.423	103.438	103.357	103.390	3570	0	0
2020.12.22	11:00:00	103.390	103.425	103.373	103.397	3163	0	0
2020.12.22	12:00:00	103.397	103.421	103.366	103.393	3724	0	0
2020.12.22	13:00:00	103.393	103.419	103.373	103.373	2720	0	0
2020.12.22	14:00:00	103.374	103.384	103.317	103.379	3311	0	0
2020.12.22	15:00:00	103.380	103.493	103.344	103.473	4458	0	0
2020.12.22	16:00:00	103.472	103.601	103.434	103.595	4175	0	0
2020.12.22	17:00:00	103.595	103.714	103.558	103.692	5486	0	0
2020.12.22	18:00:00	103.691	103.734	103.604	103.630	4782	0	0
2020.12.22	19:00:00	103.630	103.692	103.590	103.646	2719	0	0
2020.12.22	20:00:00	103.646	103.686	103.618	103.684	1787	0	0
2020.12.22	21:00:00	103.684	103.722	103.665	103.669	1267	0	0
2020.12.22	22:00:00	103.668	103.716	103.667	103.674	1437	0	0
2020.12.22	23:00:00	103.674	103.687	103.579	103.640	2645	0	0
2020.12.23	00:00:00	103.634	103.643	103.608	103.624	460	0	1
2020.12.23	01:00:00	103.624	103.625	103.511	103.514	1546	0	0
2020.12.23	02:00:00	103.513	103.638	103.504	103.594	3422	0	0
2020.12.23	03:00:00	103.595	103.625	103.530	103.565	2848	0	0
2020.12.23	04:00:00	103.565	103.567	103.495	103.505	2039	0	0
2020.12.23	05:00:00	103.505	103.520	103.463	103.495	1706	0	0
2020.12.23	06:00:00	103.495	103.497	103.444	103.454	1524	0	0
2020.12.23	07:00:00	103.454	103.469	103.429	103.431	1208	0	0
2020.12.23	08:00:00	103.432	103.482	103.432	103.458	1619	0	0
2020.12.23	09:00:00	103.462	103.474	103.362	103.367	2903	0	0
2020.12.23	10:00:00	103.368	103.496	103.357	103.411	3134	0	0
2020.12.23	11:00:00	103.411	103.457	103.382	103.447	3084	0	0
2020.12.23	12:00:00	103.447	103.450	103.408	103.435	2199	0	0
2020.12.23	13:00:00	103.435	103.442	103.415	103.429	2384	0	0
2020.12.23	14:00:00	103.428	103.478	103.428	103.470	2008	0	0
2020.12.23	15:00:00	103.470	103.601	103.470	103.512	4398	0	0
2020.12.23	16:00:00	103.512	103.550	103.395	103.457	6224	0	0
2020.12.23	17:00:00	103.456	103.641	103.385	103.592	6535	0	0
2020.12.23	18:00:00	103.593	103.606	103.516	103.530	3788	0	0
2020.12.23	19:00:00	103.530	103.644	103.526	103.599	2591	0	0
2020.12.23	20:00:00	103.599	103.633	103.570	103.611	1902	0	0
2020.12.23	21:00:00	103.611	103.653	103.600	103.612	2401	0	0
2020.12.23	22:00:00	103.612	103.635	103.499	103.500	2077	0	0
2020.12.23	23:00:00	103.499	103.571	103.493	103.545	1647	0	0
2020.12.24	00:00:00	103.540	103.563	103.516	103.541	426	0	3
2020.12.24	01:00:00	103.541	103.588	103.535	103.535	839	0	0
2020.12.24	02:00:00	103.535	103.621	103.515	103.587	3505	0	0
2020.12.24	03:00:00	103.587	103.600	103.552	103.583	3380	0	0
2020.12.24	04:00:00	103.583	103.587	103.509	103.534	2044	0	0
2020.12.24	05:00:00	103.534	103.554	103.501	103.534	1669	0	0
2020.12.24	06:00:00	103.534	103.604	103.531	103.573	1705	0	0
2020.12.24	07:00:00	103.573	103.600	103.556	103.559	1355	0	0
2020.12.24	08:00:00	103.558	103.583	103.555	103.565	1070	0	0
2020.12.24	09:00:00	103.567	103.588	103.549	103.572	1628	0	0
2020.12.24	10:00:00	103.572	103.622	103.568	103.606	2379	0	0
2020.12.24	11:00:00	103.606	103.679	103.591	103.655	2554	0	0
2020.12.24	12:00:00	103.654	103.694	103.620	103.627	2116	0	0
2020.12.24	13:00:00	103.627	103.671	103.608	103.661	1403	0	0
2020.12.24	14:00:00	103.661	103.686	103.621	103.665	1884	0	0
2020.12.24	15:00:00	103.665	103.680	103.641	103.679	1757	0	0
2020.12.24	16:00:00	103.679	103.699	103.660	103.695	2475	0	0
2020.12.24	17:00:00	103.695	103.765	103.609	103.639	2992	0	0
2020.12.24	18:00:00	103.640	103.670	103.613	103.669	1142	0	0
2020.12.24	19:00:00	103.669	103.677	103.647	103.660	1144	0	0
2020.12.24	20:00:00	103.658	103.699	103.643	103.671	2815	0	0
2020.12.28	00:00:00	103.566	103.568	103.522	103.548	517	0	13
2020.12.28	01:00:00	103.555	103.604	103.509	103.530	1798	0	0
2020.12.28	02:00:00	103.530	103.606	103.453	103.588	3429	0	0
2020.12.28	03:00:00	103.588	103.636	103.540	103.560	3090	0	0
2020.12.28	04:00:00	103.560	103.590	103.535	103.587	1384	0	0
2020.12.28	05:00:00	103.585	103.610	103.549	103.569	1306	0	0
2020.12.28	06:00:00	103.568	103.571	103.531	103.541	1075	0	0
2020.12.28	07:00:00	103.541	103.547	103.405	103.455	1655	0	0
2020.12.28	08:00:00	103.457	103.498	103.436	103.449	1449	0	0
2020.12.28	09:00:00	103.450	103.486	103.444	103.460	1418	0	0
2020.12.28	10:00:00	103.461	103.472	103.403	103.437	1987	0	0
2020.12.28	11:00:00	103.437	103.492	103.434	103.458	1558	0	0
2020.12.28	12:00:00	103.458	103.589	103.447	103.574	3419	0	0
2020.12.28	13:00:00	103.573	103.707	103.563	103.690	4360	0	0
2020.12.28	14:00:00	103.689	103.699	103.583	103.584	2842	0	0
2020.12.28	15:00:00	103.585	103.646	103.555	103.608	3028	0	0
2020.12.28	16:00:00	103.606	103.668	103.604	103.664	2583	0	0
2020.12.28	17:00:00	103.665	103.865	103.652	103.826	3716	0	0
2020.12.28	18:00:00	103.825	103.898	103.801	103.851	2969	0	0
2020.12.28	19:00:00	103.851	103.884	103.824	103.849	2083	0	0
2020.12.28	20:00:00	103.850	103.863	103.792	103.819	1884	0	0
2020.12.28	21:00:00	103.822	103.869	103.796	103.833	1503	0	0
2020.12.28	22:00:00	103.833	103.869	103.832	103.832	1552	0	0
2020.12.28	23:00:00	103.832	103.842	103.778	103.778	892	0	0
2020.12.29	00:00:00	103.788	103.815	103.737	103.773	1015	0	0
2020.12.29	01:00:00	103.760	103.771	103.667	103.692	2026	0	0
2020.12.29	02:00:00	103.692	103.806	103.691	103.802	3333	0	0
2020.12.29	03:00:00	103.801	103.801	103.714	103.750	2538	0	0
2020.12.29	04:00:00	103.755	103.786	103.718	103.734	1932	0	0
2020.12.29	05:00:00	103.732	103.735	103.622	103.656	2102	0	0
2020.12.29	06:00:00	103.655	103.694	103.626	103.677	2077	0	0
2020.12.29	07:00:00	103.677	103.695	103.663	103.687	1526	0	0
2020.12.29	08:00:00	103.686	103.722	103.677	103.680	1380	0	0
2020.12.29	09:00:00	103.681	103.696	103.641	103.687	1904	0	0
2020.12.29	10:00:00	103.687	103.687	103.600	103.644	3117	0	0
2020.12.29	11:00:00	103.643	103.690	103.628	103.670	1662	0	0
2020.12.29	12:00:00	103.670	103.676	103.626	103.656	2203	0	0
2020.12.29	13:00:00	103.656	103.665	103.628	103.641	2007	0	0
2020.12.29	14:00:00	103.641	103.684	103.636	103.677	1762	0	0
2020.12.29	15:00:00	103.677	103.757	103.667	103.667	3249	0	0
2020.12.29	16:00:00	103.668	103.669	103.518	103.568	4128	0	0
2020.12.29	17:00:00	103.569	103.635	103.513	103.606	4454	0	0
2020.12.29	18:00:00	103.606	103.618	103.463	103.508	3263	0	0
2020.12.29	19:00:00	103.506	103.573	103.465	103.526	1833	0	0
2020.12.29	20:00:00	103.524	103.558	103.523	103.546	1547	0	0
2020.12.29	21:00:00	103.546	103.553	103.509	103.524	1739	0	0
2020.12.29	22:00:00	103.524	103.543	103.505	103.537	1554	0	0
2020.12.29	23:00:00	103.537	103.539	103.517	103.529	642	0	0
2020.12.30	00:00:00	103.573	103.587	103.515	103.543	641	0	1
2020.12.30	01:00:00	103.546	103.569	103.492	103.554	1406	0	0
2020.12.30	02:00:00	103.555	103.585	103.418	103.489	3367	0	0
2020.12.30	03:00:00	103.489	103.509	103.336	103.353	3741	0	0
2020.12.30	04:00:00	103.353	103.392	103.283	103.315	2438	0	0
2020.12.30	05:00:00	103.315	103.355	103.281	103.343	1929	0	0
2020.12.30	06:00:00	103.342	103.344	103.275	103.292	1496	0	0
2020.12.30	07:00:00	103.292	103.354	103.264	103.332	1809	0	0
2020.12.30	08:00:00	103.332	103.388	103.291	103.321	1180	0	0
2020.12.30	09:00:00	103.321	103.337	103.288	103.333	1696	0	0
2020.12.30	10:00:00	103.332	103.362	103.280	103.289	2860	0	0
2020.12.30	11:00:00	103.288	103.299	103.204	103.233	2508	0	0
2020.12.30	12:00:00	103.233	103.241	103.113	103.137	2641	0	0
2020.12.30	13:00:00	103.137	103.163	103.114	103.128	2873	0	0
2020.12.30	14:00:00	103.128	103.130	103.050	103.073	2206	0	0
2020.12.30	15:00:00	103.068	103.094	102.990	103.043	3285	0	0
2020.12.30	16:00:00	103.045	103.169	102.961	103.024	4452	0	0
2020.12.30	17:00:00	103.024	103.282	103.004	103.243	4381	0	0
2020.12.30	18:00:00	103.243	103.355	103.219	103.307	3445	0	0
2020.12.30	19:00:00	103.307	103.348	103.242	103.244	1777	0	0
2020.12.30	20:00:00	103.245	103.247	103.214	103.235	1391	0	0
2020.12.30	21:00:00	103.234	103.284	103.223	103.261	1182	0	0
2020.12.30	22:00:00	103.262	103.265	103.225	103.260	1125	0	0
2020.12.30	23:00:00	103.260	103.294	103.182	103.182	1426	0	0
2020.12.31	00:00:00	103.180	103.218	103.142	103.203	488	0	1
2020.12.31	01:00:00	103.203	103.229	103.121	103.126	836	0	0
2020.12.31	02:00:00	103.126	103.209	103.124	103.141	1670	0	0
2020.12.31	03:00:00	103.141	103.164	103.102	103.127	1725	0	0
2020.12.31	04:00:00	103.127	103.207	103.079	103.175	2109	0	0
2020.12.31	05:00:00	103.175	103.196	103.148	103.178	1326	0	0
2020.12.31	06:00:00	103.178	103.194	103.151	103.156	1011	0	0
2020.12.31	07:00:00	103.157	103.176	103.117	103.135	1269	0	0
2020.12.31	08:00:00	103.136	103.147	103.113	103.143	1263	0	0
2020.12.31	09:00:00	103.145	103.152	103.104	103.111	2447	0	0
2020.12.31	10:00:00	103.111	103.183	103.094	103.124	2844	0	0
2020.12.31	11:00:00	103.124	103.191	102.995	103.015	3777	0	0
2020.12.31	12:00:00	103.014	103.076	102.998	103.034	2727	0	0
2020.12.31	13:00:00	103.036	103.096	103.015	103.060	2439	0	0
2020.12.31	14:00:00	103.061	103.098	103.032	103.067	2193	0	0
2020.12.31	15:00:00	103.068	103.095	103.054	103.068	2238	0	0
2020.12.31	16:00:00	103.068	103.086	103.032	103.049	2366	0	0
2020.12.31	17:00:00	103.049	103.316	102.997	103.226	4301	0	0
2020.12.31	18:00:00	103.227	103.269	103.189	103.193	3704	0	0
2020.12.31	19:00:00	103.193	103.310	103.179	103.294	2715	0	0
2020.12.31	20:00:00	103.294	103.300	103.245	103.253	1444	0	0
2021.01.04	00:00:00	103.196	103.256	103.173	103.199	269	0	6
2021.01.04	01:00:00	103.201	103.316	103.199	103.246	2190	0	0
2021.01.04	02:00:00	103.245	103.261	102.997	103.062	4252	0	0
2021.01.04	03:00:00	103.062	103.123	103.045	103.056	2858	0	0
2021.01.04	04:00:00	103.056	103.074	102.967	102.983	2480	0	0
2021.01.04	05:00:00	102.983	103.006	102.934	102.947	1698	0	0
2021.01.04	06:00:00	102.947	103.044	102.937	102.997	1395	0	0
2021.01.04	07:00:00	102.997	103.064	102.984	103.005	1543	0	0
2021.01.04	08:00:00	103.005	103.061	102.980	102.990	2188	0	0
2021.01.04	09:00:00	102.990	103.012	102.852	102.912	3280	0	0
2021.01.04	10:00:00	102.912	102.922	102.767	102.803	3715	0	0
2021.01.04	11:00:00	102.803	102.811	102.712	102.745	3184	0	0
2021.01.04	12:00:00	102.745	102.803	102.714	102.800	3075	0	0
2021.01.04	13:00:00	102.800	102.875	102.788	102.857	3339	0	0
2021.01.04	14:00:00	102.857	102.937	102.849	102.911	3599	0	0
2021.01.04	15:00:00	102.910	103.055	102.898	103.025	4773	0	0
2021.01.04	16:00:00	103.026	103.079	103.000	103.052	5350	0	0
2021.01.04	17:00:00	103.052	103.252	103.032	103.127	5480	0	0
2021.01.04	18:00:00	103.127	103.206	103.102	103.189	5127	0	0
2021.01.04	19:00:00	103.187	103.199	103.126	103.176	3532	0	0
2021.01.04	20:00:00	103.175	103.179	103.127	103.131	2543	0	0
2021.01.04	21:00:00	103.132	103.189	103.110	103.111	2162	0	0
2021.01.04	22:00:00	103.110	103.194	103.105	103.144	2425	0	0
2021.01.04	23:00:00	103.145	103.174	103.126	103.126	1430	0	0
2021.01.05	00:00:00	103.100	103.123	103.063	103.118	378	0	1
2021.01.05	01:00:00	103.122	103.171	103.105	103.135	2195	0	0
2021.01.05	02:00:00	103.135	103.191	103.078	103.122	3130	0	0
2021.01.05	03:00:00	103.122	103.160	103.103	103.126	3022	0	0
2021.01.05	04:00:00	103.126	103.151	103.106	103.112	2460	0	0
2021.01.05	05:00:00	103.112	103.126	103.021	103.034	2355	0	0
2021.01.05	06:00:00	103.032	103.047	102.988	102.995	2353	0	0
2021.01.05	07:00:00	102.994	102.994	102.933	102.953	2644	0	0
2021.01.05	08:00:00	102.953	102.971	102.888	102.920	1954	0	0
2021.01.05	09:00:00	102.920	102.996	102.878	102.951	3362	0	0
2021.01.05	10:00:00	102.951	102.961	102.881	102.909	3799	0	0
2021.01.05	11:00:00	102.906	102.921	102.814	102.837	3010	0	0
2021.01.05	12:00:00	102.837	102.883	102.797	102.873	2683	0	0
2021.01.05	13:00:00	102.873	102.886	102.796	102.818	3564	0	0
2021.01.05	14:00:00	102.819	102.941	102.796	102.892	3342	0	0
2021.01.05	15:00:00	102.891	102.930	102.858	102.917	3643	0	0
2021.01.05	16:00:00	102.917	102.927	102.805	102.817	4365	0	0
2021.01.05	17:00:00	102.817	102.949	102.774	102.789	6103	0	0
2021.01.05	18:00:00	102.788	102.822	102.665	102.704	4433	0	0
2021.01.05	19:00:00	102.704	102.711	102.605	102.651	3632	0	0
2021.01.05	20:00:00	102.652	102.681	102.639	102.652	2544	0	0
2021.01.05	21:00:00	102.652	102.680	102.630	102.633	1469	0	0
2021.01.05	22:00:00	102.634	102.701	102.626	102.697	1711	0	0
2021.01.05	23:00:00	102.697	102.752	102.689	102.694	996	0	0
2021.01.06	00:00:00	102.704	102.739	102.668	102.695	1180	0	4
2021.01.06	01:00:00	102.691	102.720	102.649	102.686	1965	0	0
2021.01.06	02:00:00	102.686	102.704	102.591	102.675	4464	0	0
2021.01.06	03:00:00	102.675	102.822	102.649	102.773	6707	0	0
2021.01.06	04:00:00	102.773	102.869	102.742	102.832	4598	0	0
2021.01.06	05:00:00	102.832	102.849	102.771	102.808	3945	0	0
2021.01.06	06:00:00	102.809	102.834	102.714	102.819	4501	0	0
2021.01.06	07:00:00	102.819	102.832	102.747	102.788	3100	0	0
2021.01.06	08:00:00	102.788	102.793	102.718	102.725	2319	0	0
2021.01.06	09:00:00	102.726	102.767	102.673	102.741	5040	0	0
2021.01.06	10:00:00	102.741	102.843	102.734	102.823	4698	0	0
2021.01.06	11:00:00	102.824	102.885	102.777	102.863	3875	0	0
2021.01.06	12:00:00	102.863	102.866	102.815	102.842	3204	0	0
2021.01.06	13:00:00	102.842	102.850	102.757	102.799	3032	0	0
2021.01.06	14:00:00	102.799	102.978	102.768	102.927	4092	0	0
2021.01.06	15:00:00	102.928	103.201	102.894	103.177	6244	0	0
2021.01.06	16:00:00	103.176	103.253	103.149	103.204	7773	0	0
2021.01.06	17:00:00	103.206	103.444	103.196	103.382	6623	0	0
2021.01.06	18:00:00	103.382	103.404	103.249	103.260	4329	0	0
2021.01.06	19:00:00	103.260	103.278	103.204	103.208	2856	0	0
2021.01.06	20:00:00	103.208	103.228	103.131	103.150	2302	0	0
2021.01.06	21:00:00	103.150	103.243	103.071	103.134	4578	0	0
2021.01.06	22:00:00	103.134	103.135	102.943	103.036	4231	0	0
2021.01.06	23:00:00	103.036	103.086	102.999	103.036	2538	0	0
2021.01.07	00:00:00	103.032	103.066	102.977	103.066	809	0	1
2021.01.07	01:00:00	103.066	103.091	103.022	103.023	2679	0	0
2021.01.07	02:00:00	103.023	103.075	102.951	103.053	4219	0	0
2021.01.07	03:00:00	103.053	103.161	103.023	103.145	3772	0	0
2021.01.07	04:00:00	103.144	103.248	103.120	103.186	3275	0	0
2021.01.07	05:00:00	103.185	103.188	103.112	103.127	3028	0	0
2021.01.07	06:00:00	103.127	103.152	103.094	103.126	2042	0	0
2021.01.07	07:00:00	103.127	103.226	103.125	103.212	1410	0	0
2021.01.07	08:00:00	103.212	103.257	103.181	103.211	1813	0	0
2021.01.07	09:00:00	103.211	103.378	103.203	103.363	3881	0	0
2021.01.07	10:00:00	103.363	103.459	103.330	103.391	4800	0	0
2021.01.07	11:00:00	103.392	103.585	103.386	103.567	4828	0	0
